  lat     long      exx        eyy        exy      var(exx)   var(eyy)   var(exy)  cc_xx_yy  cc_xx_xy  cc_yy_xy
-60.750  152.100 -0.126E+03  0.275E+03  0.184E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  152.700 -0.282E+03  0.621E+03  0.250E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  153.300 -0.669E+02  0.309E+03  0.125E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  153.900 -0.366E+02  0.143E+03  0.962E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  154.500  0.429E+02  0.299E+02  0.411E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  159.900 -0.830E+02 -0.960E+02 -0.106E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  160.500  0.135E+02 -0.262E+03 -0.245E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  161.100 -0.135E+03 -0.283E+02 -0.779E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750 -153.300  0.857E+03  0.329E+03 -0.533E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750 -152.700  0.866E+03  0.328E+03 -0.532E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -57.300 -0.502E+02  0.120E+02 -0.448E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -56.700 -0.819E+02  0.285E+02 -0.876E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -56.100 -0.106E+01  0.952E+01 -0.216E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -55.500 -0.861E+01  0.219E+02 -0.322E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -54.900 -0.159E+02  0.305E+02 -0.150E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -54.300 -0.125E+01  0.239E+02 -0.154E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -53.700  0.585E+01  0.219E+02 -0.209E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -53.100  0.127E+02  0.258E+02 -0.272E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -52.500  0.225E+02  0.320E+02 -0.390E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -51.900  0.435E+02  0.449E+02 -0.629E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -51.300  0.198E+02  0.404E+02 -0.503E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -50.700  0.129E+02  0.371E+02 -0.410E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -50.100  0.858E+01  0.356E+02 -0.351E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -49.500  0.553E+01  0.346E+02 -0.311E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -48.900  0.302E+01  0.338E+02 -0.285E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -48.300  0.825E+00  0.333E+02 -0.269E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -47.700 -0.130E+01  0.335E+02 -0.263E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -47.100 -0.423E+01  0.345E+02 -0.269E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -46.500 -0.858E+01  0.340E+02 -0.305E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -45.900 -0.152E+02  0.257E+02 -0.401E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -45.300  0.143E+02  0.162E+02 -0.289E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -44.700  0.920E+00  0.376E+02 -0.278E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -44.100 -0.541E+01  0.534E+02 -0.312E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -43.500 -0.797E+01  0.645E+02 -0.373E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -42.900 -0.128E+02  0.707E+02 -0.446E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -42.300 -0.273E+02  0.835E+02 -0.432E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -41.700 -0.114E-12  0.937E+02 -0.587E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -41.100  0.000E+00  0.959E+02 -0.591E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -40.500 -0.114E-12  0.980E+02 -0.596E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -39.900 -0.455E-12  0.100E+03 -0.600E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -39.300  0.227E-12  0.102E+03 -0.605E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -38.700 -0.455E-12  0.104E+03 -0.609E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -38.100 -0.185E+02  0.827E+02 -0.347E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -37.500 -0.160E+02  0.612E+02 -0.574E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -36.900 -0.319E+01  0.646E+02 -0.512E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -36.300  0.409E+01  0.664E+02 -0.532E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -35.700  0.128E+02  0.721E+02 -0.602E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -35.100  0.279E+02  0.724E+02 -0.772E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -34.500  0.236E+02  0.530E+02 -0.472E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -33.900  0.221E+02  0.617E+02 -0.660E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -33.300  0.116E+02  0.509E+02 -0.480E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -32.700  0.436E+01  0.432E+02 -0.402E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -32.100  0.292E+01  0.363E+02 -0.386E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -31.500  0.194E+01  0.312E+02 -0.366E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -30.900 -0.196E+00  0.287E+02 -0.360E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -30.300 -0.123E+01  0.252E+02 -0.367E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -29.700 -0.146E+01  0.218E+02 -0.375E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -29.100 -0.763E+00  0.192E+02 -0.378E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -28.500  0.697E+00  0.170E+02 -0.376E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -27.900  0.190E+01  0.150E+02 -0.364E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -27.300  0.108E+01  0.149E+02 -0.338E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -26.700 -0.168E+02  0.177E+02 -0.287E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -26.100 -0.141E+02  0.197E+02 -0.237E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -25.500 -0.876E+01  0.172E+02 -0.233E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -24.900 -0.595E+01  0.152E+02 -0.234E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -24.300 -0.480E+01  0.135E+02 -0.236E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -23.700 -0.396E+01  0.132E+02 -0.243E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -23.100 -0.234E+01  0.130E+02 -0.263E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -22.500 -0.303E+00  0.126E+02 -0.282E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -21.900  0.417E+01  0.117E+02 -0.291E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -21.300  0.105E+02  0.965E+01 -0.279E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -20.700  0.173E+02  0.822E+01 -0.245E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -20.100  0.225E+02  0.706E+01 -0.201E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -19.500  0.278E+02  0.917E+01 -0.213E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -18.900  0.110E+02  0.103E+02 -0.103E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.750  -18.300  0.876E+01  0.449E+01 -0.585E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  148.500  0.427E+02  0.513E+01  0.165E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  149.100  0.121E+02  0.104E+03  0.699E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  149.700 -0.274E+02  0.309E+03  0.656E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  150.300 -0.239E+02  0.431E+03  0.465E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  150.900 -0.193E+03  0.876E+03  0.226E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  151.500  0.000E+00  0.115E+04 -0.123E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  152.100 -0.255E+03  0.868E+03  0.234E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  152.700 -0.208E+01  0.290E+03  0.538E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  153.300 -0.222E+02  0.149E+03  0.929E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  153.900  0.152E+02  0.744E+02  0.615E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  154.500  0.421E+02  0.714E+01  0.190E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  159.300 -0.112E+03 -0.777E+02 -0.982E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  159.900  0.372E+02 -0.286E+03 -0.268E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  160.500 -0.164E+03 -0.242E+02 -0.694E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250 -152.700  0.858E+03  0.327E+03 -0.531E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250 -152.100  0.867E+03  0.326E+03 -0.531E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -59.100 -0.112E+02 -0.151E+01 -0.700E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -58.500 -0.263E+02  0.733E+01 -0.140E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -57.900 -0.532E+02  0.319E+02 -0.386E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -57.300 -0.615E+02  0.278E+02 -0.300E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -56.700 -0.279E+02  0.396E+01 -0.497E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -51.900 -0.590E+00  0.361E+01 -0.399E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -51.300  0.695E+01  0.183E+02 -0.114E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -50.700  0.808E+01  0.237E+02 -0.165E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -50.100  0.774E+01  0.275E+02 -0.215E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -49.500  0.603E+01  0.307E+02 -0.258E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -48.900  0.412E+01  0.338E+02 -0.287E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -48.300  0.238E+01  0.365E+02 -0.301E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -47.700  0.987E+00  0.386E+02 -0.304E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -47.100  0.266E+00  0.398E+02 -0.298E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -46.500  0.603E+00  0.424E+02 -0.301E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -45.900 -0.512E-02  0.529E+02 -0.324E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -45.300 -0.112E+02  0.646E+02 -0.180E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -44.700 -0.593E+01  0.454E+02 -0.168E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -44.100 -0.425E+01  0.318E+02 -0.157E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -43.500 -0.620E+01  0.228E+02 -0.146E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -42.900 -0.639E+01  0.188E+02 -0.121E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -42.300 -0.595E+01  0.812E+01  0.132E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -35.100  0.617E+01  0.165E+02 -0.154E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -34.500  0.111E+02  0.377E+02 -0.166E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -33.900  0.112E+02  0.449E+02 -0.281E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -33.300  0.107E+02  0.540E+02 -0.524E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -32.700  0.494E+01  0.395E+02 -0.303E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -32.100  0.460E+01  0.369E+02 -0.376E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -31.500  0.282E+01  0.316E+02 -0.344E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -30.900 -0.132E+01  0.302E+02 -0.337E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -30.300 -0.283E+01  0.278E+02 -0.366E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -29.700 -0.184E+01  0.224E+02 -0.369E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -29.100  0.543E+00  0.177E+02 -0.354E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -28.500  0.386E+01  0.143E+02 -0.341E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -27.900  0.685E+01  0.122E+02 -0.330E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -27.300  0.742E+01  0.992E+01 -0.299E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -26.700  0.604E+01  0.874E+01 -0.274E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -26.100  0.167E+01  0.803E+01 -0.262E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -25.500 -0.572E+01  0.124E+02 -0.248E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -24.900 -0.902E+01  0.145E+02 -0.251E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -24.300 -0.930E+01  0.142E+02 -0.270E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -23.700 -0.850E+01  0.990E+01 -0.300E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -23.100 -0.557E+01  0.694E+01 -0.306E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -22.500 -0.181E+01  0.459E+01 -0.327E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -21.900  0.456E+01  0.597E+01 -0.368E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -21.300  0.154E+02  0.605E+01 -0.377E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -20.700  0.288E+02  0.183E+01 -0.347E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -20.100  0.416E+02  0.316E+01 -0.301E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -19.500  0.458E+02  0.476E+01 -0.232E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -18.900  0.385E+02  0.742E+01 -0.156E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-60.250  -18.300  0.330E+02  0.448E+01 -0.163E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  147.900  0.341E+02  0.484E+01  0.143E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  148.500  0.122E+02  0.465E+02  0.699E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  149.100 -0.107E+03  0.276E+03  0.241E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  149.700 -0.456E+02  0.423E+03  0.914E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  150.300 -0.119E+03  0.565E+03  0.166E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  150.900 -0.127E+03  0.275E+03  0.174E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  152.700  0.302E+01  0.421E+02 -0.225E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  153.300 -0.342E+01  0.310E+02  0.218E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  159.300 -0.111E+03 -0.137E+03 -0.328E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  159.900 -0.158E+03 -0.413E+02 -0.823E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750 -152.100  0.859E+03  0.326E+03 -0.530E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750 -151.500  0.120E+03  0.631E+03 -0.547E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750 -150.900 -0.120E+03  0.602E+03 -0.453E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750 -150.300 -0.682E-12  0.643E+03 -0.529E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750 -149.700  0.882E+03  0.320E+03 -0.530E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -60.300 -0.152E+02 -0.820E+00 -0.667E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -59.700 -0.366E+02  0.183E+02 -0.212E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -59.100 -0.770E+02  0.316E+02 -0.415E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -58.500 -0.372E+02  0.238E+02 -0.235E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -57.900 -0.194E+02  0.152E+01 -0.565E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -33.300  0.577E+01  0.175E+02 -0.152E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -32.700 -0.114E+01  0.416E+02 -0.717E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -32.100 -0.160E+01  0.399E+02 -0.257E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -31.500 -0.653E+01  0.327E+02 -0.936E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -30.900 -0.916E+01  0.336E+02 -0.151E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -30.300 -0.713E+01  0.296E+02 -0.241E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -29.700 -0.137E+01  0.191E+02 -0.251E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -29.100  0.212E+01  0.116E+02 -0.216E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -28.500  0.437E+01  0.822E+01 -0.195E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -27.900  0.612E+01  0.625E+01 -0.184E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -27.300  0.706E+01  0.490E+01 -0.173E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -26.700  0.672E+01  0.313E+01 -0.158E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -26.100  0.245E+01  0.234E+01 -0.142E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -25.500 -0.454E+01  0.265E+01 -0.142E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -24.900 -0.130E+02  0.510E+01 -0.159E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -24.300 -0.190E+02  0.689E+01 -0.203E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -23.700 -0.215E+02  0.657E+01 -0.279E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -23.100 -0.276E+02 -0.656E+01 -0.420E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -22.500 -0.731E+01 -0.137E+02 -0.348E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -21.900 -0.706E+00 -0.130E+02 -0.341E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -21.300  0.966E+01 -0.980E+01 -0.377E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -20.700  0.444E+02 -0.455E+01 -0.387E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -20.100  0.529E+02 -0.222E+01 -0.375E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -19.500  0.686E+02 -0.226E+01 -0.404E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -18.900  0.722E+02  0.329E+01 -0.326E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -18.300  0.669E+02  0.630E+01 -0.323E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.750  -17.700  0.217E+02  0.699E+01 -0.131E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.250  147.900  0.374E+02 -0.484E+01 -0.662E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.250  148.500 -0.681E+02  0.147E+03  0.229E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.250  149.100 -0.252E+03  0.544E+03  0.435E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
-59.250  149.700  0.263E+01  0.429E+03  0.218E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
